Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
4aZi,0.3096010601235631,0.3096010601235631,0.5355224743523147,76.86224489795903,88.13199105145404,12.0,12.0,0.0,0,0,0,0
4aZj,0.4459219960390577,0.4459219960390577,0.6637215472916864,76.78571428571416,88.05648769574934,12.0,12.0,0.0,0,0,0,0
4aZk,0.4787258739926408,0.4214237165804801,0.6360222825974446,75.09353741496594,85.08389261744968,12.0,11.0,1.0,0,0,0,0
4aZl,0.5411686388546606,0.5107716606906465,0.7344964558560344,76.1224489795918,83.55145413870038,12.0,10.0,2.0,0,0,0,0
4aZm,0.4373297898967354,0.4490234798484067,0.6525550937300532,71.53061224489772,78.2158836689045,12.0,10.0,1.0,1,0,1,0
4aZn,0.3764877447899799,0.3852462282660269,0.6086749149032921,75.74829931972772,84.53579418344442,12.0,10.0,1.0,1,0,1,0
4aZo,0.456802171034384,0.3991333908921348,0.6018072820024448,75.17006802721089,85.10067114093887,12.0,10.0,0.0,2,0,2,0
4bN1,0.3039632408330834,0.3039632408330834,0.5324132864461006,78.86054421768699,88.85906040268449,12.0,12.0,0.0,0,0,0,0
4bN2,0.2827268569258893,0.2827268569258893,0.5191997487294889,77.7125850340135,88.56823266219233,12.0,12.0,0.0,0,0,0,0
4bN3,0.2859180806058236,0.2859180806058236,0.5105105826773269,78.41836734693868,88.83668903803134,12.0,12.0,0.0,0,0,0,0
4bN4,0.2659062413825701,0.2659062413825701,0.4979575111459837,78.64795918367338,89.73993288590596,12.0,12.0,0.0,0,0,0,0
4bN5,0.3510708099093793,0.3510708099093793,0.5765828329121518,77.43197278911549,88.3417225950782,12.0,12.0,0.0,0,0,0,0
4bN6,0.314891259825045,0.314891259825045,0.5458655725588007,78.01870748299314,88.87304250559279,12.0,12.0,0.0,0,0,0,0
4bN7,0.3480830553594589,0.3480830553594589,0.5675318473533935,77.21088435374135,88.28020134228176,12.0,12.0,0.0,0,0,0,0
8611,0.5255599010144643,0.4992164757013329,0.7853867626901613,69.68537414965958,77.36577181208064,12.0,9.0,3.0,0,0,0,0
8612,0.5518361031426066,0.4584113882609906,0.9708268398542425,72.51700680272104,83.72762863534534,12.0,11.0,1.0,0,0,0,0
86S1,0.545430689825519,0.5893077904708961,0.6490141897428146,72.44897959183665,79.39597315436087,12.0,11.0,1.0,0,0,0,0
86S2,0.5880966607342503,0.5880966607342503,0.8475528609047179,75.50170068027198,85.46700223713644,12.0,12.0,0.0,0,0,0,0
87N1,0.5080818133370913,0.5266062538233972,0.5736277704351403,74.54081632653049,85.73266219239414,12.0,11.0,1.0,0,0,0,0
87N2,0.5473979982487371,0.5473979982487371,0.8430198399975689,75.95238095238078,87.8747203579418,12.0,12.0,0.0,0,0,0,0
97N1,0.6354410872029549,0.6354410872029549,0.6951224199664523,72.42346938775505,84.72595078299771,12.0,12.0,0.0,0,0,0,0
97N2,0.5745314381666032,0.5302120172414959,0.6578628626980105,70.9523809523808,81.10458612975368,12.0,9.0,3.0,0,0,0,0
